title,genres,one_star,two_star,three_star,four_star,five_star,rating
The Rebirth of Deceased Consort that Astounded the World,Mature,10,4,7,6,25,3.6
The Rebirth of Deceased Consort that Astounded the World,Mystery,10,4,7,6,25,3.6
The Rebirth of Deceased Consort that Astounded the World,Historical,10,4,7,6,25,3.6
The Rebirth of Deceased Consort that Astounded the World,Josei,10,4,7,6,25,3.6
The Rebirth of Deceased Consort that Astounded the World,Tragedy,10,4,7,6,25,3.6
The Rebirth of Deceased Consort that Astounded the World,Martial Arts,10,4,7,6,25,3.6
The Rebirth of Deceased Consort that Astounded the World,Romance,10,4,7,6,25,3.6
Indulging in Carnal Desire,Adult,24,14,12,18,146,4.2
Indulging in Carnal Desire,Fantasy,24,14,12,18,146,4.2
Indulging in Carnal Desire,Mature,24,14,12,18,146,4.2
Indulging in Carnal Desire,Mecha,24,14,12,18,146,4.2
Indulging in Carnal Desire,Romance,24,14,12,18,146,4.2
Indulging in Carnal Desire,Sci-fi,24,14,12,18,146,4.2
Indulging in Carnal Desire,Smut,24,14,12,18,146,4.2
Watch You Turn Naughty,Romance,3,1,5,2,4,3.2
Watch You Turn Naughty,Smut,3,1,5,2,4,3.2
Rebirth of the Evil Mother-In-Law,Drama,24,22,56,71,188,4
Rebirth of the Evil Mother-In-Law,Fantasy,24,22,56,71,188,4
Rebirth of the Evil Mother-In-Law,Supernatural,24,22,56,71,188,4
Knight of the Sea,Shounen Ai,1,2,2,3,10,4.1
Knight of the Sea,Historical,1,2,2,3,10,4.1
Knight of the Sea,Drama,1,2,2,3,10,4.1
Knight of the Sea,Romance,1,2,2,3,10,4.1
Back to the Countryside,Slice of Life,2,12,20,32,63,4.1
Back to the Countryside,Yaoi,2,12,20,32,63,4.1
Back to the Countryside,Romance,2,12,20,32,63,4.1
Undead,Action,17,3,14,25,150,4.4
Undead,Comedy,17,3,14,25,150,4.4
Undead,Drama,17,3,14,25,150,4.4
Undead,Psychological,17,3,14,25,150,4.4
Undead,Romance,17,3,14,25,150,4.4
Undead,Sci-fi,17,3,14,25,150,4.4
Undead,Supernatural,17,3,14,25,150,4.4
Undead,Yaoi,17,3,14,25,150,4.4
My Special Ability is Perfect Replication,School Life,13,4,7,1,2,2.1
My Special Ability is Perfect Replication,Sci-fi,13,4,7,1,2,2.1
My Special Ability is Perfect Replication,Supernatural,13,4,7,1,2,2.1
My Special Ability is Perfect Replication,Adventure,13,4,7,1,2,2.1
My Special Ability is Perfect Replication,Action,13,4,7,1,2,2.1
My Special Ability is Perfect Replication,Fantasy,13,4,7,1,2,2.1
Chu Wang Fei,Drama,67,32,61,67,384,4.1
Chu Wang Fei,Fantasy,67,32,61,67,384,4.1
Chu Wang Fei,Historical,67,32,61,67,384,4.1
Chu Wang Fei,Josei,67,32,61,67,384,4.1
Chu Wang Fei,Romance,67,32,61,67,384,4.1
City of Sin,Action,68,48,58,67,320,3.9
City of Sin,Adventure,68,48,58,67,320,3.9
City of Sin,Fantasy,68,48,58,67,320,3.9
City of Sin,Harem,68,48,58,67,320,3.9
City of Sin,Mature,68,48,58,67,320,3.9
City of Sin,Xuanhuan,68,48,58,67,320,3.9
Dreadful Radio Game,Mature,40,15,11,20,113,3.8
Dreadful Radio Game,Psychological,40,15,11,20,113,3.8
Dreadful Radio Game,Mystery,40,15,11,20,113,3.8
Dreadful Radio Game,Supernatural,40,15,11,20,113,3.8
Dreadful Radio Game,Adventure,40,15,11,20,113,3.8
Dreadful Radio Game,Action,40,15,11,20,113,3.8
Dreadful Radio Game,Tragedy,40,15,11,20,113,3.8
Dreadful Radio Game,Martial Arts,40,15,11,20,113,3.8
Dreadful Radio Game,Horror,40,15,11,20,113,3.8
Dreadful Radio Game,Fantasy,40,15,11,20,113,3.8
The Trial Game of Life,Mystery,4,4,11,15,106,4.5
The Trial Game of Life,Drama,4,4,11,15,106,4.5
The Trial Game of Life,Supernatural,4,4,11,15,106,4.5
The Trial Game of Life,Adventure,4,4,11,15,106,4.5
The Trial Game of Life,Action,4,4,11,15,106,4.5
The Trial Game of Life,Shounen Ai,4,4,11,15,106,4.5
The Trial Game of Life,Fantasy,4,4,11,15,106,4.5
My Little One,Shounen Ai,1,4,5,7,21,4.1
My Little One,Slice of Life,1,4,5,7,21,4.1
My Little One,Romance,1,4,5,7,21,4.1
The Earth Is My Dantian,Martial Arts,5,1,0,0,1,1.7
The Earth Is My Dantian,Fantasy,5,1,0,0,1,1.7
Invincible Divine Dragon’s Cultivation System,Xuanhuan,7,5,7,4,6,2.9
Invincible Divine Dragon’s Cultivation System,Harem,7,5,7,4,6,2.9
Invincible Divine Dragon’s Cultivation System,Adventure,7,5,7,4,6,2.9
Invincible Divine Dragon’s Cultivation System,Action,7,5,7,4,6,2.9
Invincible Divine Dragon’s Cultivation System,Martial Arts,7,5,7,4,6,2.9
Reverse Approach,School Life,5,4,2,11,65,4.5
Reverse Approach,Psychological,5,4,2,11,65,4.5
Reverse Approach,Drama,5,4,2,11,65,4.5
Reverse Approach,Shounen Ai,5,4,2,11,65,4.5
Reverse Approach,Slice of Life,5,4,2,11,65,4.5
Reverse Approach,Romance,5,4,2,11,65,4.5
Supreme Magical Concubine Is Wickedly Strong,Fantasy,1,1,1,0,0,2
Let Me Go! I Need to Study!,Comedy,2,1,5,7,22,4.2
Let Me Go! I Need to Study!,Romance,2,1,5,7,22,4.2
Let Me Go! I Need to Study!,Supernatural,2,1,5,7,22,4.2
Let Me Go! I Need to Study!,Yuri,2,1,5,7,22,4.2
The Great Planned Marriage: Becoming A Splendid Princess,Romance,5,5,6,4,11,3.4
World Defying Dan God,Martial Arts,118,78,79,119,461,3.9
World Defying Dan God,Mature,118,78,79,119,461,3.9
World Defying Dan God,Xuanhuan,118,78,79,119,461,3.9
World Defying Dan God,Harem,118,78,79,119,461,3.9
World Defying Dan God,Comedy,118,78,79,119,461,3.9
World Defying Dan God,Action,118,78,79,119,461,3.9
World Defying Dan God,Ecchi,118,78,79,119,461,3.9
World Defying Dan God,Fantasy,118,78,79,119,461,3.9
Home of the Zerg,Mature,6,7,30,82,323,4.6
Home of the Zerg,Sci-fi,6,7,30,82,323,4.6
Home of the Zerg,Adult,6,7,30,82,323,4.6
Home of the Zerg,Smut,6,7,30,82,323,4.6
Home of the Zerg,Supernatural,6,7,30,82,323,4.6
Home of the Zerg,Yaoi,6,7,30,82,323,4.6
Home of the Zerg,Slice of Life,6,7,30,82,323,4.6
Home of the Zerg,Fantasy,6,7,30,82,323,4.6
Home of the Zerg,Romance,6,7,30,82,323,4.6
The Demon in Her Womb,Horror,5,1,1,2,0,2
"After Rebirth, I Decided To Inherit the Family Property",Comedy,5,5,11,6,43,4.1
"After Rebirth, I Decided To Inherit the Family Property",Romance,5,5,11,6,43,4.1
"After Rebirth, I Decided To Inherit the Family Property",Yaoi,5,5,11,6,43,4.1
Technology Bigshot,Fantasy,6,0,2,0,1,1.9
"I, Zeus, Don’t Want To Be the King",Action,2,2,2,2,0,2.5
"I, Zeus, Don’t Want To Be the King",Adventure,2,2,2,2,0,2.5
"I, Zeus, Don’t Want To Be the King",Comedy,2,2,2,2,0,2.5
"I, Zeus, Don’t Want To Be the King",Fantasy,2,2,2,2,0,2.5
"I, Zeus, Don’t Want To Be the King",Supernatural,2,2,2,2,0,2.5
The Lady Dancer’s Ten Husbands,Mature,13,4,5,6,85,4.3
The Lady Dancer’s Ten Husbands,Harem,13,4,5,6,85,4.3
The Lady Dancer’s Ten Husbands,Comedy,13,4,5,6,85,4.3
The Lady Dancer’s Ten Husbands,Action,13,4,5,6,85,4.3
The Lady Dancer’s Ten Husbands,Historical,13,4,5,6,85,4.3
The Lady Dancer’s Ten Husbands,Josei,13,4,5,6,85,4.3
The Lady Dancer’s Ten Husbands,Martial Arts,13,4,5,6,85,4.3
The Lady Dancer’s Ten Husbands,Romance,13,4,5,6,85,4.3
Please Close Your Eyes At Night,School Life,0,2,2,3,11,4.3
Please Close Your Eyes At Night,Psychological,0,2,2,3,11,4.3
Please Close Your Eyes At Night,Mystery,0,2,2,3,11,4.3
Please Close Your Eyes At Night,Supernatural,0,2,2,3,11,4.3
Please Close Your Eyes At Night,Shounen Ai,0,2,2,3,11,4.3
Please Close Your Eyes At Night,Horror,0,2,2,3,11,4.3
Please Close Your Eyes At Night,Fantasy,0,2,2,3,11,4.3
Please Close Your Eyes At Night,Romance,0,2,2,3,11,4.3
A Legendary Thief,Action,6,0,4,0,3,2.5
The Emperor and the Wild Dog,Horror,9,3,14,6,12,3.2
The Emperor and the Wild Dog,Mature,9,3,14,6,12,3.2
The Emperor and the Wild Dog,Psychological,9,3,14,6,12,3.2
The Emperor and the Wild Dog,Yaoi,9,3,14,6,12,3.2
So What If It’s an RPG World?,School Life,62,47,64,102,183,3.6
So What If It’s an RPG World?,Martial Arts,62,47,64,102,183,3.6
So What If It’s an RPG World?,Harem,62,47,64,102,183,3.6
So What If It’s an RPG World?,Adventure,62,47,64,102,183,3.6
So What If It’s an RPG World?,Comedy,62,47,64,102,183,3.6
So What If It’s an RPG World?,Action,62,47,64,102,183,3.6
So What If It’s an RPG World?,Gender Bender,62,47,64,102,183,3.6
So What If It’s an RPG World?,Ecchi,62,47,64,102,183,3.6
So What If It’s an RPG World?,Fantasy,62,47,64,102,183,3.6
The Number One Swordsman Is Very Lonely,Shounen Ai,3,3,4,4,19,4
